,perturbs,loss
354799,886,0.37276777625083923
355199,887,0.37276220321655273
355599,888,0.372783899307251
355999,889,0.3727875053882599
356399,890,0.37277913093566895
356799,891,0.372783362865448
357199,892,0.3727911710739136
357599,893,0.3727917969226837
357999,894,0.3727913498878479
358399,895,0.372775137424469
358799,896,0.3727914094924927
359199,897,0.37277185916900635
359599,898,0.37278231978416443
359999,899,0.3727930784225464
360399,900,0.372803658246994
360799,901,0.3727884292602539
361199,902,0.3727962374687195
361599,903,0.37282171845436096
361999,904,0.3728238046169281
362399,905,0.37282806634902954
362799,906,0.37282392382621765
363199,907,0.3728256821632385
363599,908,0.37282100319862366
363999,909,0.37281209230422974
364399,910,0.37281617522239685
364799,911,0.372824102640152
365199,912,0.37283435463905334
365599,913,0.3728410005569458
365999,914,0.37284842133522034
366399,915,0.3728713095188141
366799,916,0.37286439538002014
367199,917,0.3728553056716919
367599,918,0.37287867069244385
367999,919,0.3728909194469452
368399,920,0.37287968397140503
368799,921,0.3728952705860138
369199,922,0.3728880286216736
369599,923,0.37289556860923767
369999,924,0.3728971779346466
370399,925,0.37289872765541077
370799,926,0.3729034662246704
371199,927,0.3729135990142822
371599,928,0.3729113042354584
371999,929,0.3729081451892853
372399,930,0.3729110360145569
372799,931,0.37291935086250305
373199,932,0.3729262351989746
373599,933,0.37292397022247314
373999,934,0.3729121685028076
374399,935,0.37293994426727295
374799,936,0.3729456961154938
375199,937,0.372952401638031
375599,938,0.3729429543018341
375999,939,0.372946560382843
376399,940,0.37294718623161316
376799,941,0.37296152114868164
377199,942,0.37297338247299194
377599,943,0.37298500537872314
377999,944,0.3730011582374573
378399,945,0.3729678690433502
378799,946,0.3729665279388428
379199,947,0.3729810416698456
379599,948,0.37298446893692017
379999,949,0.3729870319366455
380399,950,0.3729788661003113
380799,951,0.3729773759841919
381199,952,0.3729783892631531
381599,953,0.3729783892631531
381999,954,0.3729638159275055
382399,955,0.372962087392807
382799,956,0.37296515703201294
383199,957,0.37296608090400696
383599,958,0.3729839622974396
383999,959,0.37297600507736206
384399,960,0.37297672033309937
384799,961,0.3730081021785736
385199,962,0.3730110824108124
385599,963,0.37305599451065063
385999,964,0.3730553686618805
386399,965,0.3730573058128357
386799,966,0.3730611503124237
387199,967,0.37305960059165955
387599,968,0.3730587065219879
387999,969,0.37307992577552795
388399,970,0.3730628788471222
388799,971,0.37307050824165344
389199,972,0.3731082081794739
389599,973,0.37312155961990356
389999,974,0.37312445044517517
390399,975,0.37312889099121094
390799,976,0.37313586473464966
391199,977,0.37315115332603455
391599,978,0.37274476885795593
391999,979,0.3727565407752991
392399,980,0.3727712333202362
392799,981,0.37277382612228394
393199,982,0.37277349829673767
393599,983,0.37277671694755554
393999,984,0.3727787435054779
394399,985,0.37278565764427185
394799,986,0.37281885743141174
395199,987,0.37277752161026
395599,988,0.3727846145629883
395999,989,0.3727942407131195
396399,990,0.37279412150382996
396799,991,0.37280380725860596
397199,992,0.3728085458278656
397599,993,0.37280842661857605
397999,994,0.37281733751296997
398399,995,0.37282416224479675
398799,996,0.37282896041870117
399199,997,0.3728739619255066
399599,998,0.3728795349597931
399999,999,0.3728921711444855
