,perturbs,loss
212099,706,0.31029921770095825
212399,707,0.3103061318397522
212699,708,0.3103063404560089
212999,709,0.3103097677230835
213299,710,0.3103122413158417
213599,711,0.3103054463863373
213899,712,0.31030502915382385
214199,713,0.3102663457393646
214499,714,0.31026503443717957
214799,715,0.3102763891220093
215099,716,0.3102762699127197
215399,717,0.31085851788520813
215699,718,0.31034210324287415
215999,719,0.3103516697883606
216299,720,0.3103596270084381
216599,721,0.3103540241718292
216899,722,0.3103909492492676
217199,723,0.3103868365287781
217499,724,0.3103974759578705
217799,725,0.3103920817375183
218099,726,0.3103783130645752
218399,727,0.31038764119148254
218699,728,0.31039032340049744
218999,729,0.3103858232498169
219299,730,0.31038567423820496
219599,731,0.3103971481323242
219899,732,0.31039074063301086
220199,733,0.3103921115398407
220499,734,0.31039702892303467
220799,735,0.31040239334106445
221099,736,0.31042176485061646
221399,737,0.31041011214256287
221699,738,0.3104104697704315
221999,739,0.3104032278060913
222299,740,0.3104036748409271
222599,741,0.31040576100349426
222899,742,0.310395210981369
223199,743,0.31041085720062256
223499,744,0.31039050221443176
223799,745,0.31037551164627075
224099,746,0.3103821277618408
224399,747,0.3103954792022705
224699,748,0.31042149662971497
224999,749,0.31042492389678955
225299,750,0.31043803691864014
225599,751,0.3104456961154938
225899,752,0.3104468882083893
226199,753,0.31044262647628784
226499,754,0.3104437291622162
226799,755,0.3104611933231354
227099,756,0.310461163520813
227399,757,0.3104701340198517
227699,758,0.31046950817108154
227999,759,0.31046101450920105
228299,760,0.3104340434074402
228599,761,0.31045249104499817
228899,762,0.3104536235332489
229199,763,0.31045767664909363
229499,764,0.31045660376548767
229799,765,0.31044435501098633
230099,766,0.3104405701160431
230399,767,0.3104393184185028
230699,768,0.3104390501976013
230999,769,0.3104369640350342
231299,770,0.309975266456604
231599,771,0.3099916875362396
231899,772,0.30998313426971436
232199,773,0.309999018907547
232499,774,0.30998289585113525
232799,775,0.30998843908309937
233099,776,0.31050023436546326
233399,777,0.3104977607727051
233699,778,0.3105020225048065
233999,779,0.3105217516422272
234299,780,0.31052181124687195
234599,781,0.3105318248271942
234899,782,0.31051287055015564
235199,783,0.31053391098976135
235499,784,0.31052955985069275
235799,785,0.31050580739974976
236099,786,0.31051796674728394
236399,787,0.3110176920890808
236699,788,0.3110223114490509
236999,789,0.3105238080024719
237299,790,0.3105228543281555
237599,791,0.3105354607105255
237899,792,0.31104105710983276
238199,793,0.311041921377182
238499,794,0.31105655431747437
238799,795,0.3110547363758087
239099,796,0.3110308051109314
239399,797,0.31104031205177307
239699,798,0.31104451417922974
239999,799,0.31105631589889526
240299,800,0.31106647849082947
240599,801,0.31106266379356384
240899,802,0.3110739588737488
241199,803,0.31107592582702637
241499,804,0.31108373403549194
241799,805,0.31106898188591003
242099,806,0.31108230352401733
