,perturbs,loss
171599,428,0.3859322667121887
171999,429,0.3859660029411316
172399,430,0.3859955668449402
172799,431,0.38603314757347107
173199,432,0.38606616854667664
173599,433,0.38610491156578064
173999,434,0.3861617147922516
174399,435,0.3861939311027527
174799,436,0.3862057626247406
175199,437,0.38626670837402344
175599,438,0.38628754019737244
175999,439,0.38631105422973633
176399,440,0.3863423764705658
176799,441,0.38638046383857727
177199,442,0.38642653822898865
177599,443,0.3864692747592926
177999,444,0.3865174651145935
178399,445,0.3865548074245453
178799,446,0.38657450675964355
179199,447,0.3866078555583954
179599,448,0.3866463303565979
179999,449,0.386666476726532
180399,450,0.3867091238498688
180799,451,0.3867717385292053
181199,452,0.38682931661605835
181599,453,0.38684335350990295
181999,454,0.3868762254714966
182399,455,0.38691461086273193
182799,456,0.3869467079639435
183199,457,0.38697734475135803
183599,458,0.38702481985092163
183999,459,0.38705939054489136
184399,460,0.3870946764945984
184799,461,0.38711288571357727
185199,462,0.387155145406723
185599,463,0.387197345495224
185999,464,0.3872235119342804
186399,465,0.3872329592704773
186799,466,0.3872421681880951
187199,467,0.3872741162776947
187599,468,0.3872862160205841
187999,469,0.3873213529586792
188399,470,0.3873567581176758
188799,471,0.3873882591724396
189199,472,0.3874290883541107
189599,473,0.3874680697917938
189999,474,0.3875122666358948
190399,475,0.3875235319137573
190799,476,0.38755467534065247
191199,477,0.38757631182670593
191599,478,0.38760295510292053
191999,479,0.3876415491104126
192399,480,0.38767674565315247
192799,481,0.38769832253456116
193199,482,0.3877458870410919
193599,483,0.38779520988464355
193999,484,0.38784193992614746
194399,485,0.3878576457500458
194799,486,0.38788941502571106
195199,487,0.38794201612472534
195599,488,0.3879658579826355
195999,489,0.38800960779190063
196399,490,0.38805046677589417
196799,491,0.38808900117874146
197199,492,0.38811448216438293
197599,493,0.38814857602119446
197999,494,0.3881865441799164
198399,495,0.3882142901420593
198799,496,0.38825225830078125
199199,497,0.3882805109024048
199599,498,0.3883112668991089
199999,499,0.38834148645401
200399,500,0.3883746862411499
200799,501,0.38840365409851074
201199,502,0.38844335079193115
201599,503,0.3884696662425995
201999,504,0.3884773850440979
202399,505,0.3884967863559723
202799,506,0.38851597905158997
203199,507,0.38852402567863464
203599,508,0.3890075385570526
203999,509,0.38901975750923157
204399,510,0.389045387506485
204799,511,0.38907763361930847
205199,512,0.3890887498855591
205599,513,0.38910776376724243
205999,514,0.3891536593437195
206399,515,0.38917919993400574
206799,516,0.38921478390693665
207199,517,0.3892548084259033
207599,518,0.3892964720726013
207999,519,0.3893376588821411
208399,520,0.38937193155288696
208799,521,0.3894030749797821
209199,522,0.38945281505584717
209599,523,0.38946792483329773
209999,524,0.38947123289108276
210399,525,0.38949862122535706
210799,526,0.389509379863739
211199,527,0.3895304203033447
211599,528,0.38956597447395325
211999,529,0.3896169364452362
212399,530,0.38963717222213745
212799,531,0.3896756172180176
213199,532,0.3892812430858612
213599,533,0.389316201210022
213999,534,0.38935431838035583
214399,535,0.38937562704086304
214799,536,0.38942593336105347
215199,537,0.38942834734916687
215599,538,0.3894660472869873
215999,539,0.389505535364151
216399,540,0.38952913880348206
216799,541,0.3895668685436249
217199,542,0.3896055221557617
217599,543,0.38961586356163025
217999,544,0.38963577151298523
218399,545,0.38969695568084717
218799,546,0.3897472023963928
219199,547,0.3897778391838074
219599,548,0.3898024559020996
219999,549,0.3898228406906128
220399,550,0.38986140489578247
220799,551,0.38989177346229553
221199,552,0.3899339735507965
221599,553,0.3899724781513214
221999,554,0.38999634981155396
222399,555,0.3900458514690399
222799,556,0.39008721709251404
223199,557,0.3901100158691406
223599,558,0.38969361782073975
223999,559,0.38931718468666077
224399,560,0.38933682441711426
224799,561,0.3893485367298126
225199,562,0.38934966921806335
225599,563,0.38936546444892883
225999,564,0.38938474655151367
226399,565,0.3894290626049042
226799,566,0.3894578814506531
227199,567,0.38948389887809753
227599,568,0.38951629400253296
227999,569,0.3895588517189026
228399,570,0.38958653807640076
228799,571,0.3896295726299286
229199,572,0.3896835446357727
229599,573,0.3897094428539276
229999,574,0.38974857330322266
230399,575,0.3897574543952942
230799,576,0.38979554176330566
231199,577,0.3898489773273468
231599,578,0.38988959789276123
231999,579,0.38992002606391907
232399,580,0.38994741439819336
232799,581,0.38996148109436035
233199,582,0.3900099992752075
233599,583,0.3900386691093445
233999,584,0.3896492123603821
234399,585,0.3896781802177429
234799,586,0.3897078335285187
235199,587,0.38973599672317505
235599,588,0.3897862434387207
235999,589,0.38982173800468445
236399,590,0.3898605406284332
236799,591,0.3899132311344147
237199,592,0.3899478316307068
237599,593,0.38995933532714844
237999,594,0.3899795711040497
238399,595,0.3900136649608612
238799,596,0.39007073640823364
239199,597,0.39009153842926025
239599,598,0.39013218879699707
239999,599,0.39017781615257263
240399,600,0.39019259810447693
240799,601,0.3902128040790558
241199,602,0.3902551829814911
241599,603,0.39027607440948486
241999,604,0.39031437039375305
242399,605,0.3903425931930542
242799,606,0.39038780331611633
243199,607,0.3904082179069519
243599,608,0.39044278860092163
243999,609,0.39046710729599
244399,610,0.39051249623298645
244799,611,0.39054378867149353
245199,612,0.3905819356441498
245599,613,0.39058879017829895
245999,614,0.3906260132789612
246399,615,0.3906615674495697
246799,616,0.3906990885734558
247199,617,0.3907109200954437
247599,618,0.39072751998901367
247999,619,0.3907659351825714
248399,620,0.39078038930892944
248799,621,0.39079800248146057
249199,622,0.3908410966396332
249599,623,0.39086443185806274
249999,624,0.390895813703537
250399,625,0.3909381031990051
250799,626,0.39095577597618103
251199,627,0.3909805417060852
251599,628,0.3910098671913147
251999,629,0.39102697372436523
252399,630,0.3910572826862335
252799,631,0.3910853862762451
253199,632,0.3911096751689911
253599,633,0.3911559283733368
253999,634,0.39118531346321106
254399,635,0.39121389389038086
254799,636,0.39122042059898376
255199,637,0.3912814259529114
255599,638,0.39131850004196167
255999,639,0.3913476765155792
256399,640,0.39094802737236023
256799,641,0.39095306396484375
257199,642,0.39098116755485535
257599,643,0.391015887260437
257999,644,0.3910404145717621
258399,645,0.3910616636276245
258799,646,0.3910728693008423
259199,647,0.39111819863319397
259599,648,0.39114364981651306
259999,649,0.39116910099983215
260399,650,0.39119091629981995
260799,651,0.3912099003791809
261199,652,0.3912217617034912
261599,653,0.39126554131507874
261999,654,0.391281396150589
262399,655,0.39131298661231995
262799,656,0.3913212716579437
263199,657,0.3913637399673462
263599,658,0.3913842737674713
263999,659,0.39142045378685
264399,660,0.39145976305007935
264799,661,0.3915107846260071
265199,662,0.39152517914772034
265599,663,0.3915373384952545
265999,664,0.39157405495643616
266399,665,0.3915853798389435
266799,666,0.3916113078594208
267199,667,0.391650915145874
267599,668,0.3916769325733185
267999,669,0.39169302582740784
268399,670,0.3917360007762909
268799,671,0.3917655050754547
269199,672,0.3917941451072693
269599,673,0.39182689785957336
269999,674,0.39186447858810425
270399,675,0.3919006288051605
270799,676,0.3919181227684021
271199,677,0.3919612765312195
271599,678,0.39242738485336304
271999,679,0.39201265573501587
272399,680,0.392042875289917
272799,681,0.3920675218105316
273199,682,0.39209380745887756
273599,683,0.39213818311691284
273999,684,0.39216506481170654
274399,685,0.3921855390071869
274799,686,0.3922047019004822
275199,687,0.3922026455402374
275599,688,0.3922514021396637
275999,689,0.3922750949859619
276399,690,0.3923133909702301
