,edges,metagrad,accuracy_before,accuracy_after,accuracy_unseen,loss_before,loss_after,loss_unseen,accuracy_before_eval,accuracy_after_eval,accuracy_unseen_eval,loss_before_eval,loss_after_eval,loss_unseen_eval
112,213,inf,0.877044677734375,0.8772467970848083,0.7671429514884949,12.233040809631348,12.21279239654541,23.116994857788086,0.877044677734375,0.8772467970848083,0.7671429514884949,12.233040809631348,12.21279239654541,23.116994857788086
113,215,inf,0.8768003582954407,0.8769638538360596,0.7681087851524353,12.264543533325195,12.24856185913086,23.071516036987305,0.8768003582954407,0.8769638538360596,0.7681087851524353,12.264543533325195,12.24856185913086,23.071516036987305
114,217,inf,0.8771449327468872,0.8773078918457031,0.771006166934967,12.224102973937988,12.207762718200684,22.76435089111328,0.8771449327468872,0.8773078918457031,0.771006166934967,12.224102973937988,12.207762718200684,22.76435089111328
115,218,inf,0.8760799169540405,0.876304030418396,0.7696689367294312,12.330522537231445,12.308066368103027,22.892318725585938,0.8760799169540405,0.876304030418396,0.7696689367294312,12.330522537231445,12.308066368103027,22.892318725585938
116,222,inf,0.8771386742591858,0.8773627877235413,0.7700403928756714,12.229690551757812,12.207449913024902,22.826221466064453,0.8771386742591858,0.8773627877235413,0.7700403928756714,12.229690551757812,12.207449913024902,22.826221466064453
117,220,inf,0.8785169720649719,0.8787037134170532,0.7681087851524353,12.08740520477295,12.069305419921875,23.07318115234375,0.8785169720649719,0.8787037134170532,0.7681087851524353,12.08740520477295,12.069305419921875,23.07318115234375
118,223,inf,0.8783979415893555,0.8785963654518127,0.7713528871536255,12.10451889038086,12.084632873535156,22.732868194580078,0.8783979415893555,0.8785963654518127,0.7713528871536255,12.10451889038086,12.084632873535156,22.732868194580078
119,225,inf,0.8772764801979065,0.8774733543395996,0.766969621181488,12.20362663269043,12.183892250061035,23.158296585083008,0.8772764801979065,0.8774733543395996,0.766969621181488,12.20362663269043,12.183892250061035,23.158296585083008
120,226,inf,0.8776524066925049,0.8778173923492432,0.7667714953422546,12.167373657226562,12.150822639465332,23.159555435180664,0.8776524066925049,0.8778173923492432,0.7667714953422546,12.167373657226562,12.150822639465332,23.159555435180664
121,229,inf,0.8789805769920349,0.8791709542274475,0.7690250277519226,12.030505180358887,12.011420249938965,22.93193817138672,0.8789805769920349,0.8791709542274475,0.7690250277519226,12.030505180358887,12.011420249938965,22.93193817138672
122,232,inf,0.8779029846191406,0.8781669735908508,0.7652608752250671,12.150494575500488,12.124051094055176,23.316667556762695,0.8779029846191406,0.8781669735908508,0.7652608752250671,12.150494575500488,12.124051094055176,23.316667556762695
123,230,inf,0.8762177228927612,0.8764169216156006,0.7708823680877686,12.325977325439453,12.306014060974121,22.813480377197266,0.8762177228927612,0.8764169216156006,0.7708823680877686,12.325977325439453,12.306014060974121,22.813480377197266
